Rubbermaid A111 Web Foot Wet Mops 6/Case (Small) - White,RCP A111 WHI,"<p><strong><span style="">Web Foot Wet Mops 6/Case (Small) - White</span></strong></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li></ul>",,,,,,,
Rubbermaid A112 Web Foot Looped Mop Head Medium 6 to  Case - Blue,RCP A112 BLU,"<p><strong><span style="">Web Foot Wet Mops 6/Case - Blue (Medium)</span></strong></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li></ul>",,,,,,,
Rubbermaid A112 Web Foot Wet Mop, 6/Case - Orange (Medium),RCP A112 ORA,"<p><span style=""><strong>Web Foot Wet Mops 6/Case - Orange (Medium)</strong></span></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li></ul>",,,,,,
Rubbermaid A112 Web Foot Wet Mops 6/Case - Green (Medium),RCP A112 GRE,"<p><span style=""><strong>Web Foot Wet Mops 6/Case - Green (Medium)</strong></span></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li></ul>",,,,,,,
Rubbermaid A112 Web Foot Wet Mops 6/Case - White (Medium),RCP A112 WHI,"<p><strong><span style="">Web Foot Wet Mops 6/Case - White (Medium)</span></strong></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li></ul>",,,,,,,
Rubbermaid A113 Web Foot Wet Mop Head 6 to a Case - Large - Blue,RCP A113 BLU,"<p><strong><span style="">Web Foot Wet Mops 6/Case - Blue (large)</span></strong></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid&reg; Web Foot&reg; Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li><li><span style="">12 to a case.</span></li></ul>",,,,,,,
Rubbermaid A113 Web Foot Wet Mops 6/Case - White (large),RCP A113 WHI,"<p><span style=""><strong>Web Foot Wet Mops 6/Case - White (large)</strong></span></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid&reg; Web Foot&reg; Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li><li><span style="">12 to a case.</span></li></ul>",,,,,,,
Rubbermaid A151 Web Foot Wet Mops, 6/Case - White (Small),RCP A151 WHI,"<p><strong><span style="">Web Foot Wet Mops, 6/Case - White (Small)</span></strong></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li></ul>",,,,,,
Rubbermaid A152 Web Foot Wet Mops 6/Case - Blue (Medium),RCP A152 BLU,"<p><strong><span style="">Web Foot Wet Mops 6/Case - Blue (Medium)</span></strong></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li></ul>",,,,,,,
Rubbermaid A152 Web Foot Wet Mops 6/Case - Green (Medium),RCP A152 GRE,"<p><span style=""><strong>Web Foot Wet Mops 6/Case - Green (Medium)</strong></span></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li></ul>",,,,,,,
Rubbermaid A152 Web Foot Wet Mops 6/Case - White (Medium),RCP A152 WHI,"<p><span style=""><strong>Web Foot Wet Mops 6/Case - White (Medium)</strong></span></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li></ul>",,,,,,,
Rubbermaid A153 Web Foot Wet Mop, Orange w/Red Headband 6/Case (Large),RCP A153 ORA,"<p><span style=""><strong>Web Foot Wet Mops 6/Case - Orange (Large)</strong></span></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li></ul>",,,,,,
Rubbermaid A153 Web Foot Wet Mops 6/Case - White (Large),RCP A153 WHI,"<p><span style=""><strong>Web Foot Wet Mops 6/Case - White (Large)</strong></span></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li></ul>",,,,,,,
Rubbermaid A153 Web Foot? Wet Mop 6 to a Case (large),RCP A153 BLU,"<p><strong><span style="">Web Foot Wet Mops 6/Case - Blue (Large)</span></strong></p><p><span style="">The unchallenged leader in launderable wet mops.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">Balanced blend of cotton and synthetic fibers delivers up to five times the absorbency of cotton mops.</span></li><li><span style="">Looped-end, open-twist yarn reduces linting.</span></li><li><span style="">Tailband allows the mop to cover more floor area per stroke, saving time and money.</span></li></ul>",,,,,,,
Rubbermaid A17SU-BKPL Steel Mesh Outdoor Receptacle 17 gal - Black,RCP A17SU-BKPL,<p><strong><span>Architek Series Steel Mesh Outdoor Receptacle 17 gallon. </span></strong><span>The forefront of design; the reputation of reliability.</span></p>,,,,,,,
Rubbermaid A211 Web Foot Wet Mop Heads, Shrinkless 6/Case - White (Small),RCP A211 WHI,"<p><strong><span style="">Web Foot Wet Mop Heads, Shrinkless 6/Case - White (Small)</span></strong></p><p><span style="">The ultimate, launderable wet mop.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Shrinkless Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">4-ply, balanced blend of cotton and synthetic yarn withstands repeated launderings without shrinkage.</span></li><li><span style="">Looped ends and tailbanding reduce tangling for like-new performance after every laundering.</span></li><li><span style="">Colorfast colors will not fade with repeated launderings.</span></li></ul>",,,,,,
Rubbermaid A212 Web Foot Shrinkless Looped-End Wet Mop Head, 6/Case - White (Medium),RCP A212 WHI,"<p><span style=""><strong>Web Foot Shrinkless Looped-End Wet Mop Head, 6/Case - White (Medium)</strong></span></p><p><span style="">The ultimate, launderable wet mop.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Shrinkless Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">4-ply, balanced blend of cotton and synthetic yarn withstands repeated launderings without shrinkage.</span></li><li><span style="">Looped ends and tailbanding reduce tangling for like-new performance after every laundering.</span></li><li><span style="">Colorfast colors will not fade with repeated launderings.</span></li></ul>",,,,,,
Rubbermaid A212 Web Foot Shrinkless Wet Mop Heads 6/Case - Green (Medium),RCP A212 GRE,"<p><span style=""><strong>Web Foot Shrinkless Looped-End Wet Mop Head, 6/Case - Green (Medium)</strong></span></p><p><span style="">The ultimate, launderable wet mop.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Shrinkless Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">4-ply, balanced blend of cotton and synthetic yarn withstands repeated launderings without shrinkage.</span></li><li><span style="">Looped ends and tailbanding reduce tangling for like-new performance after every laundering.</span></li><li><span style="">Colorfast colors will not fade with repeated launderings.</span></li></ul>",,,,,,,
Rubbermaid A212 Web Foot Wet Mop Heads, Shrinkless 6/Case - Blue (Medium),RCP A212 BLU,"<p><strong><span style="">Web Foot Shrinkless Looped-End Wet Mop Head, 6/Case - Blue (Medium)</span></strong></p><p><span style="">The ultimate, launderable wet mop.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Shrinkless Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">4-ply, balanced blend of cotton and synthetic yarn withstands repeated launderings without shrinkage.</span></li><li><span style="">Looped ends and tailbanding reduce tangling for like-new performance after every laundering.</span></li><li><span style="">Colorfast colors will not fade with repeated launderings.</span></li></ul>",,,,,,
Rubbermaid A213 Web Foot Wet Mop Heads, Shrinkless 6/Case - White (Large),RCP A213 WHI,"<p><strong><span style="">Web Foot Wet Mop Heads, Shrinkless 6/Case - White (Large)</span></strong></p><p><span style="">The ultimate, launderable wet mop.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Shrinkless Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">4-ply, balanced blend of cotton and synthetic yarn withstands repeated launderings without shrinkage.</span></li><li><span style="">Looped ends and tailbanding reduce tangling for like-new performance after every laundering.</span></li><li><span style="">Colorfast colors will not fade with repeated launderings.</span></li></ul>",,,,,,
Rubbermaid A251 Web Foot Wet Mop Head, Shrinkless 6/Case - Blue (Small),RCP A251 BLU,"<p><span style=""><strong>Web Foot Wet Mop Heads, Shrinkless 6/Case - Blue (Small)</strong></span></p><p><span style="">The ultimate, launderable wet mop.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Shrinkless Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">4-ply, balanced blend of cotton and synthetic yarn withstands repeated launderings without shrinkage.</span></li><li><span style="">Looped ends and tailbanding reduce tangling for like-new performance after every laundering.</span></li><li><span style="">Colorfast colors will not fade with repeated launderings.</span></li></ul>",,,,,,
Rubbermaid A251 Web Foot Wet Mop Heads Shrinkless 6 per Case - Green (small),RCP A251 GRE,"<p><strong><span style="">Web Foot Wet Mop Heads, Shrinkless 6/Case - Green (Small)</span></strong></p><p><span style="">The ultimate, launderable wet mop.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Shrinkless Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">4-ply, balanced blend of cotton and synthetic yarn withstands repeated launderings without shrinkage.</span></li><li><span style="">Looped ends and tailbanding reduce tangling for like-new performance after every laundering.</span></li><li><span style="">Colorfast colors will not fade with repeated launderings.</span></li></ul>",,,,,,,
Rubbermaid A251 Web Foot Wet Mop Heads, Shrinkless 6/Case - White (Small),RCP A251 WHI,"<p><span style=""><strong>Web Foot Wet Mop Heads, Shrinkless 6/Case - White (Small)</strong></span></p><p><span style="">The ultimate, launderable wet mop.</span></p><ul class=""redsquare""><li><span style="">Rubbermaid Web Foot Shrinkless Wet Mops contain antimicrobial product protection.</span></li><li><span style="">Inhibits the growth of bacteria that cause odors &amp; stains.</span></li><li><span style="">4-ply, balanced blend of cotton and synthetic yarn withstands repeated launderings without shrinkage.</span></li><li><span style="">Looped ends and tailbanding reduce tangling for like-new performance after every laundering.</span></li><li><span style="">Colorfast colors will not fade with repeated launderings.</span></li></ul>",,,,,,
